         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN  c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan  c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
59422.395280 18.410251 0.124479   157    18 o    0     0.60 299.61892 62.13773  3523.11  9919.84  2.18 1.97 -71.0 -0.409    19.30 20.10 01a59422o0204o 0x000000   8.722222     8.52        6.24    16.78         4.48      0.98         7       0     8.52        6.24    16.78         4.48      0.98        7        0        0       0
59422.401928 18.900000 0.195433   100    18 o    0     0.89 299.61892 62.13773  3540.38  9803.56  2.49 2.28 -63.0 -0.394    19.15 20.09 01a59422o0217o 0x080030   5.555556    19.93        6.38    38.79        10.37      4.68         7       0     9.27        6.83    23.71         6.84      1.75        6        1        0       0
59424.431956 18.424171 0.175119   155    25 o    0     0.99 299.61892 62.13773    71.48  6186.02  2.23 1.98 -42.7 -0.376    19.03 19.83 02a59424o0409o 0x000000   6.200000   -18.48        8.70    17.04         4.55      0.58         7       0   -18.48        8.70    17.04         4.55      0.58        7        0        0       0
59424.465927 19.454622      NaN   -14    20 o    0     1.30 299.61892 62.13773    43.71  6141.20  2.28 1.81 -52.7 -0.366    19.21 20.00 02a59424o0480o 0x400110  -0.700000   -20.28        7.93    46.26        12.36      4.67         7       0   -20.28        7.93    46.26        12.36      4.67        7        0        0       0
59424.471433 18.298627 0.137277   174    22 o    0     0.56 299.61892 62.13773   102.99  6214.22  2.24 1.84 -52.1 -0.377    19.28 20.18 02a59424o0492o 0x080030   7.909091    22.27        6.46    52.44        14.02      8.30         7       0     6.76        6.87    16.59         4.79      1.13        6        1        0       0
59424.474229 18.249822 0.101415   182    17 o    0     1.03 299.61892 62.13773   120.52  6093.00  2.11 1.83 -47.5 -0.383    19.34 20.27 02a59424o0498o 0x080010  10.705882    12.07        5.55    24.33         6.50      2.94         7       0     2.06        6.14    14.72         4.25      0.60        6        1        0       0
59424.476064 18.255804 0.119971   181    20 o    0     0.74 299.61892 62.13773  9396.91  6083.38  2.27 2.18 -81.8 -0.431    19.34 20.27 02a59424o0502o 0x400220   9.050000    27.66        6.61    10.21         2.73      0.34         7       0    27.66        6.61    10.21         2.73      0.34        7        0        0       0
59424.479269 18.180496 0.095142   194    17 o    0     1.14 299.61892 62.13773  9377.10  6043.80  2.25 2.05 -71.3 -0.435    19.34 20.25 02a59424o0509o 0x000000  11.411765    12.86        6.53    17.69         4.73      1.04         7       0    12.86        6.53    17.69         4.73      1.04        7        0        0       0
59424.485231 18.519279 0.168213   142    22 o    0     0.99 299.61892 62.13773  9434.47  6124.77  2.31 2.17 -70.5 -0.426    19.20 20.10 02a59424o0522o 0x000030   6.454545   637.71        7.54  1197.89       320.15   4650.33         7       0    15.14        8.41    13.27         3.83      0.37        6        0        1       0
59424.516376 18.343209 0.143031   167    22 o    0     0.93 299.61892 62.13773  9446.07  6009.32  2.28 2.17 -75.0 -0.438    19.17 19.93 02a59424o0589o 0x400110   7.590909    22.77        7.83    33.42         8.93      2.65         7       0    22.77        7.83    33.42         8.93      2.65        7        0        0       0
59426.450918 18.566153 0.103784   136    13 o    0     1.24 299.61892 62.13773  2204.00  7022.41  2.13 2.00 -84.4 -0.404    19.48 20.70 01a59426o0455o 0x000030  10.461538    55.37        4.44    83.36        22.28     51.26         7       0     1.83        5.45     9.94         3.14      0.67        5        0        2       0
59426.454140 17.518329      NaN   150    69 o    0     0.09 299.61892 62.13773  2225.61  7062.47  2.03 1.86 -87.9 -0.413    19.58 20.70 01a59426o0462o 0x500832   2.173913  1694.71        7.47  2109.69       563.84  18865.69         7       0     0.34       11.53    16.50         6.74      0.83        3        1        3       0
59426.459667 18.504094 0.082938   144    11 o    0     0.94 299.61892 62.13773  2164.79  6981.92  1.86 1.83 -19.8 -0.413    19.58 20.66 01a59426o0474o 0x080010  13.090909    11.87        4.53    38.79        10.37      8.45         7       0     1.43        4.79    12.40         3.58      1.08        6        1        0       0
59426.469803 18.467034 0.102015   149    14 o    0     0.75 299.61892 62.13773  2147.00  7097.61  2.08 1.93 -86.7 -0.412    19.54 20.61 01a59426o0496o 0x080010  10.642857     2.59        4.47    24.49         6.55      4.13         7       0    -5.36        4.81    12.37         3.57      1.02        6        1        0       0
59426.625137 18.237955 0.241930   184    41 o    0     6.72 299.61892 62.13773  2194.44  7020.45  3.61 3.52 -75.7 -0.438    18.17 18.92 01a59426o0829o 0x400a30   4.487805   122.62       16.44   115.52        30.87      7.21         7       0    99.79       27.30    24.27         9.91      0.26        3        0        4       0
59428.384997 13.964412 0.002419  9424    21 o    0  4272.14 299.61892 62.13773    65.16   395.19  4.31 3.18 -51.9 -0.408    19.02 20.70 02a59428o0078o 0x500831 448.761905  4715.84        8.82  5270.33      1408.56  52157.26         7       0    -5.56       18.65     0.71         0.35      0.00        2        0        5       0
59428.390463 18.933071      NaN    37    20 o    0    29.21 299.61892 62.13773    86.98   434.51  4.07 2.77 -51.2 -0.420    19.17 20.71 02a59428o0088o 0x500831   1.850000  4854.70        7.07  3638.77       972.50  34930.78         7       0   -22.00       14.14    16.97         8.49      0.72        2        0        5       0
59428.392299 16.041682      NaN    74   439 o    0     0.01 299.61892 62.13773    32.41   351.04  4.01 2.63 -50.2 -0.422    19.24 20.72 02a59428o0092o 0x100002   0.168565   140.67      306.12   255.27       127.63      0.35         2       5   317.00      428.00      NaN          NaN       NaN        1        0        1       5
59428.513648 18.304885 0.125519   173    20 o    0     2.42 299.61892 62.13773  1635.28 10047.66  3.04 1.68 -51.3 -0.462    19.53 20.73 02a59428o0350o 0x400130   8.650000    33.51        6.42    64.99        17.37     12.76         7       0    14.02        6.88    32.62         9.42      2.71        6        0        1       0
59428.517829 19.115465 0.211851    82    16 o    0    17.16 299.61892 62.13773  1618.10 10004.99  3.19 1.75 -50.7 -0.464    19.48 20.71 02a59428o0359o 0x100031   5.125000   508.51        6.20  1442.26       385.46   7273.48         7       0     1.08        6.66    16.46         4.75      1.06        6        0        1       0
59428.531248 18.474346 0.161393   148    22 o    0     2.04 299.61892 62.13773  1673.29 10081.08  3.29 1.87 -51.1 -0.449    19.42 20.66 02a59428o0388o 0x082030   6.727273   612.33        7.15  1249.34       333.90   5190.32         7       0     5.63        8.57    30.57         9.67      2.39        5        1        1       0
59428.536908 18.640491 0.145335   127    17 o    0     4.58 299.61892 62.13773  1690.87  9957.85  3.20 1.84 -51.1 -0.458    19.43 20.60 02a59428o0400o 0x400110   7.470588     1.55        6.16    41.50        11.09      6.35         7       0   -15.48        7.04    30.44         9.62      3.33        5        2        0       0
59432.383168 19.401649      NaN   -27    21 o    0     7.25 299.61892 62.13773    65.44   391.75  3.49 2.16 -50.4 -0.465    19.49 20.99 02a59432o0322o 0x400130  -1.285714  1392.02        7.16  3385.64       904.85  34770.56         7       0    -6.74        9.78    27.23         9.63      2.51        4        0        3       0
59432.386371 18.967180 0.231008    94    20 o    0     1.03 299.61892 62.13773    85.96   437.65  3.40 2.05 -50.8 -0.479    19.51 21.00 02a59432o0329o 0x400830   4.700000  3240.55        6.41  3880.94      1037.22  52917.82         7       0    22.70        9.78    12.34         5.04      0.49        3        0        4       0
59432.391793 16.497635      NaN    11   301 o    0     0.01 299.61892 62.13773    34.41   349.31  3.50 2.08 -51.6 -0.483    19.47 21.00 02a59432o0339o 0x100002   0.036545     6.47       38.68    20.51        10.25      0.01         2       5     6.47       38.68    20.51        10.25      0.01        2        0        0       5
59432.497395 18.631975 0.144199   128    17 o    0     0.78 299.61892 62.13773  1635.71 10043.72  2.34 1.66 -49.9 -0.501    19.52 20.70 02a59432o0514o 0x080010   7.529412     3.88        5.61    23.10         6.17      2.74         7       0    -6.00        6.22    12.96         3.74      0.59        6        1        0       0
59432.501538 18.623526 0.117832   129    14 o    0     1.61 299.61892 62.13773  1618.39 10007.87  2.42 1.65 -50.7 -0.497    19.52 20.70 02a59432o0523o 0x400130   9.214286   500.12        5.45  1076.01       287.58   6576.71         7       0    -0.28        6.01    22.58         6.52      2.54        6        0        1       0
59432.507983 18.776955 0.184187   112    19 o    0     0.88 299.61892 62.13773  1668.69 10077.94  2.35 1.63 -51.5 -0.509    19.52 20.69 02a59432o0537o 0x000030   5.894737   409.33        6.44   950.49       254.03   3451.80         7       0     2.11        7.03    19.37         5.59      1.09        6        0        1       0
59432.517747 18.417189 0.111358   156    16 o    0     1.59 299.61892 62.13773  1689.74  9960.22  2.30 1.64 -51.8 -0.507    19.50 20.69 02a59432o0558o 0x080010   9.750000    13.40        6.41    36.83         9.84      5.78         7       0    -4.18        7.10     7.99         2.31      0.21        6        1        0       0
59436.467134 18.606822 0.149185   131    18 o    0     0.74 299.61892 62.13773  9016.52  8096.31  2.49 2.11 -62.7 -0.434    19.64 21.06 02a59436o0503o 0x000030   7.277778   667.84        4.96   954.57       255.12   5821.81         7       0    -0.55        6.12    17.02         5.38      1.61        5        0        2       0
59436.470431 18.304885 0.087863   173    14 o    0     1.71 299.61892 62.13773  8994.88  8054.07  2.29 2.24  72.0 -0.431    19.59 21.05 02a59436o0510o 0x080030  12.357143   222.43        5.26   610.79       163.24   1911.90         7       0   -15.90        6.20    11.11         3.51      0.60        5        1        1       0
59436.502811 18.226218 0.099234   186    17 o    0     1.87 299.61892 62.13773  9043.13  8134.62  2.43 2.20 -59.2 -0.435    19.62 21.08 02a59436o0580o 0x000030  10.941176   991.52        6.00  1533.32       409.80  10391.55         7       0    10.32        7.22    15.64         4.94      0.84        5        0        2       0
59436.509243 18.967180 0.184806    94    16 o    0     1.28 299.61892 62.13773  9066.49  8017.85  2.26 2.17 -70.0 -0.447    19.63 21.08 02a59436o0594o 0x001030   5.875000   520.00        5.59  1388.99       371.22   8611.66         7       0     9.81        6.02    10.68         3.08      0.53        6        0        1       0
59440.346464 18.431198 0.119854   154    17 o    0     0.87 299.61892 62.13773  1555.83  2472.10  2.33 2.05 -57.8 -0.446    19.41 20.55 02a59440o0252o 0x000000   9.058824    13.37        5.57    19.46         5.20      1.71         7       0    13.37        5.57    19.46         5.20      1.71        7        0        0       0
59440.350744 18.566153 0.127734   136    16 o    0     1.43 299.61892 62.13773  1574.51  2511.55  2.33 2.05 -56.4 -0.442    19.39 20.53 02a59440o0261o 0x400230   8.500000   476.18        5.83   990.70       264.78   4832.29         7       0    20.85        6.42    17.03         4.92      1.09        6        0        1       0
59440.356851 18.729535 0.111358   117    12 o    0     1.17 299.61892 62.13773  1516.53  2435.97  2.28 2.14  43.9 -0.437    19.35 20.59 02a59440o0274o 0x000030   9.750000   433.09        4.99   961.77       257.04   6198.87         7       0    -6.27        5.48     9.77         2.82      0.54        6        0        1       0
59440.362346 18.542463 0.124977   139    16 o    0     0.96 299.61892 62.13773  1504.98  2545.90  2.43 2.16 -55.3 -0.434    19.36 20.64 02a59440o0286o 0x000030   8.687500   270.99        5.60   461.71       123.40   1348.36         7       0     4.81        6.34    17.45         5.04      1.27        6        0        1       0
59442.375884 18.598565 0.098703   132    12 o    0     0.88 299.61892 62.13773  3041.12  4526.34  1.89 1.80 -33.3 -0.446    19.66 20.55 01a59442o0257o 0x000030  11.000000   408.71        4.14  1272.23       340.02  11567.81         7       0     8.15        4.41    14.11         4.07      1.69        6        0        1       0
59442.379598 18.615142 0.108574   130    13 o    0     0.65 299.61892 62.13773  3062.60  4564.30  1.91 1.79 -35.8 -0.450    19.64 20.56 01a59442o0265o 0x000030  10.000000    78.57        4.80   194.16        51.89    255.86         7       0    -3.46        5.24    11.06         3.19      0.67        6        0        1       0
59442.390053 18.921935 0.132947    98    12 o    0     0.67 299.61892 62.13773  3004.40  4485.38  1.97 1.83 -34.7 -0.442    19.61 20.58 01a59442o0285o 0x000030   8.166667   321.98        4.44   863.79       230.86   5218.75         7       0     9.74        4.77     5.43         1.57      0.19        6        0        1       0
59442.405914 18.615142 0.100222   130    12 o    0     2.00 299.61892 62.13773  2996.12  4600.29  1.89 1.75  32.1 -0.426    19.66 20.61 01a59442o0316o 0x000030  10.833333   441.65        4.76   746.22       199.44   5022.59         7       0    -6.16        5.42    10.23         2.95      0.58        6        0        1       0
59444.417381 18.657725 0.191090   125    22 o    0     0.68 299.61892 62.13773  1809.58  7988.63  1.97 1.77 -47.3 -0.459    19.25 19.87 02a59444o0404o 0x000000   5.681818    11.63        7.27    17.83         4.77      0.79         7       0    11.63        7.27    17.83         4.77      0.79        7        0        0       0
