          MJD          m        dm   uJy   duJy  F  err   chi/N         RA      Dec         x         y   maj   min   phi  apfit  mag5sig    Sky             Obs     Mask    __tmp_SN  c1_mean  c1_mean_err  c1_stdev  c1_stdev_err  c1_X2norm  c1_Nvalid  c1_Nnan  c2_mean  c2_mean_err  c2_stdev  c2_stdev_err  c2_X2norm  c2_Ngood  c2_Nclip  c2_Nmask  c2_Nnan
 58956.374736  19.569016       NaN     9     15  o    0    0.89  185.46033  4.48168   9240.43   4195.29  2.14  2.04 -35.7 -0.417    19.67  20.85  01a58956o0331o 0x000000    0.600000    -6.18         4.55     20.71          5.18       2.46          8        0   -11.09         4.85     16.64          4.45       1.48         7         1         0        0
 58956.377550  19.367717       NaN    23     14  o    0    0.95  185.46033  4.48168   9260.89   4233.60  2.13  2.02 -33.6 -0.418    19.66  20.89  01a58956o0337o 0x400330    1.642857   -14.58         3.99     21.20          5.30       3.11          8        0   -14.58         3.99     21.20          5.30       3.11         8         0         0        0
 58956.382690  19.529530       NaN    17     13  o    0    0.92  185.46033  4.48168   9203.40   4156.39  2.20  2.07 -15.7 -0.412    19.65  20.89  01a58956o0348o 0x000000    1.307692     7.50         4.18     15.99          4.00       1.83          8        0     7.50         4.18     15.99          4.00       1.83         8         0         0        0
 58956.400225  19.922338       NaN    -4     13  o    0    0.96  185.46033  4.48168   9188.19   4270.49  2.28  2.21 -83.2 -0.409    19.57  20.87  01a58956o0384o 0x000000   -0.307692     0.73         4.76     16.21          4.05       1.36          8        0     0.73         4.76     16.21          4.05       1.36         8         0         0        0
 58960.414901  19.922338       NaN    -8     13  o    0    0.94  185.46033  4.48168   3229.87    637.90  2.60  1.92   0.3 -0.385    19.45  20.65  01a58960o0418o 0x000000   -0.615385     3.09         4.69     12.19          3.05       0.94          8        0     3.09         4.69     12.19          3.05       0.94         8         0         0        0
 58960.417691  19.401649       NaN    21     14  o    0    1.01  185.46033  4.48168   3249.64    677.41  2.27  1.96   1.4 -0.400    19.48  20.64  01a58960o0424o 0x080010    1.500000     9.00         4.66     21.61          5.40       2.70          8        0     3.84         4.99     17.51          4.68       1.76         7         1         0        0
 58960.422931  19.491430       NaN    16     14  o    0    1.02  185.46033  4.48168   3191.77    599.87  2.33  2.06   2.3 -0.399    19.47  20.68  01a58960o0435o 0x000000    1.142857     7.05         4.94     17.85          4.46       1.57          8        0     7.05         4.94     17.85          4.46       1.57         8         0         0        0
 58960.434080  19.841877       NaN     3     13  o    0    1.16  185.46033  4.48168   3174.07    716.44  2.20  2.01  -4.9 -0.405    19.57  20.80  01a58960o0459o 0x000000    0.230769     5.86         4.53     17.61          4.40       1.82          8        0     5.86         4.53     17.61          4.40       1.82         8         0         0        0
 58964.359624  18.142010       NaN    48     51  o    0    0.99  185.46033  4.48168   3220.52    648.84  2.22  1.68  -1.8 -0.415    17.89  19.22  01a58964o0251o 0x000000    0.941176   -19.68        17.47     57.06         14.27       1.50          8        0   -17.02        24.38     16.54          5.85       0.11         4         0         4        0
 58964.367928  19.256669       NaN   -11     24  o    0    0.76  185.46033  4.48168   3241.81    686.16  2.04  1.63  -0.6 -0.431    18.93  20.21  01a58964o0269o 0x000000   -0.458333   -15.32         7.15     21.52          5.38       0.99          8        0   -15.32         7.15     21.52          5.38       0.99         8         0         0        0
 58964.371151  19.510313       NaN   -10     19  o    0    1.16  185.46033  4.48168   3183.60    607.85  2.35  1.70   0.5 -0.413    19.00  20.35  01a58964o0276o 0x000000   -0.526316    10.50         6.82     21.03          5.26       1.37          8        0    10.50         6.82     21.03          5.26       1.37         8         0         0        0
 58964.382271  19.454622       NaN    -4     20  o    0    1.09  185.46033  4.48168   3167.48    724.82  2.25  1.72   2.1 -0.411    19.06  20.32  01a58964o0300o 0x000000   -0.200000    -6.94         6.54     24.90          6.23       1.77          8        0    -6.94         6.54     24.90          6.23       1.77         8         0         0        0
 58968.379148  19.791368       NaN    14     10  o    0    1.38  185.46033  4.48168   3445.24   4531.75  1.98  1.85   8.8 -0.413    19.68  20.84  01a58968o0338o 0x000000    1.400000    -2.39         4.03      7.68          1.92       0.44          8        0    -2.39         4.03      7.68          1.92       0.44         8         0         0        0
 58968.382372  20.009244       NaN    -7     12  o    0    1.01  185.46033  4.48168   3465.67   4570.20  1.99  1.80   5.7 -0.408    19.65  20.83  01a58968o0345o 0x000000   -0.583333     0.16         3.88     15.59          3.90       2.06          8        0     0.16         3.88     15.59          3.90       2.06         8         0         0        0
 58968.392150  20.207197       NaN   -15     10  o    0    1.27  185.46033  4.48168   3409.40   4491.05  2.03  1.83  -2.6 -0.398    19.62  20.78  01a58968o0366o 0x000000   -1.500000     0.10         3.88     12.60          3.15       1.27          8        0     0.10         3.88     12.60          3.15       1.27         8         0         0        0
 58968.406008  20.321591       NaN    -6      9  o    0    1.76  185.46033  4.48168   3391.68   4606.87  2.01  1.86  -6.4 -0.411    19.60  20.71  01a58968o0396o 0x000000   -0.666667     2.01         3.98      6.44          1.61       0.35          8        0     2.01         3.98      6.44          1.61       0.35         8         0         0        0
 58970.372212  19.436675       NaN     7     18  o    0    0.83  185.46033  4.48168   7193.12   7995.36  2.59  2.26  47.9 -0.418    19.26  20.29  02a58970o0297o 0x000000    0.388889    -5.28         6.33     22.50          5.63       1.61          8        0    -5.28         6.33     22.50          5.63       1.61         8         0         0        0
 58970.381982  19.529530       NaN     2     18  o    0    0.69  185.46033  4.48168   7168.94   7952.43  2.59  2.19  43.9 -0.416    19.31  20.28  02a58970o0318o 0x000000    0.111111     8.48         5.85     13.49          3.37       0.67          8        0     8.48         5.85     13.49          3.37       0.67         8         0         0        0
 58970.385658  19.696897       NaN    -2     16  o    0    1.30  185.46033  4.48168   7230.02   8032.78  2.64  2.23  47.1 -0.410    19.24  20.23  02a58970o0326o 0x080010   -0.125000    -3.35         6.20     27.91          6.98       2.51          8        0     4.13         6.60     18.10          4.84       1.13         7         1         0        0
 58970.401335  19.510313       NaN   -22     19  o    0    1.11  185.46033  4.48168   7247.50   7917.47  2.66  2.33  46.3 -0.412    19.18  20.15  02a58970o0360o 0x000000   -1.157895    -1.70         6.35     16.97          4.24       0.77          8        0    -1.70         6.35     16.97          4.24       0.77         8         0         0        0
 58976.426942  15.063983  0.010784  3423     34  o    0    3.32  185.46033  4.48168   8102.51   6916.28  1.99  1.75  90.0 -0.445    18.35  18.07  01a58976o0416o 0x000000  100.676471    -2.98        12.56     44.79         11.20       1.50          8        0   -11.79        13.59     42.84         11.45       1.27         7         0         1        0
 58976.429719  15.039830  0.011788  3500     38  o    0    2.28  185.46033  4.48168   8121.43   6956.64  1.97  1.71 -89.5 -0.449    18.31  18.04  01a58976o0422o 0x000000   92.105263     1.90        11.59     23.45          5.86       0.51          8        0     2.81        12.24     25.16          6.72       0.59         7         0         1        0
 58976.435244  15.062398  0.012352  3428     39  o    0    2.56  185.46033  4.48168   8061.97   6879.40  2.08  1.72 -86.6 -0.455    18.30  18.00  01a58976o0434o 0x000000   87.897436    -8.75        13.74     26.74          6.69       0.53          8        0   -10.04        14.54     28.74          7.68       0.60         7         0         1        0
 58976.470897  15.059551  0.018322  3437     58  o    0    1.20  185.46033  4.48168   8037.71   7004.29  2.31  1.85 -84.1 -0.458    17.88  17.57  01a58976o0510o 0x000000   59.258621   -14.71        17.85     78.08         19.52       2.11          8        0   -39.84        24.85     29.78         10.53       0.37         4         0         4        0
 58978.447025  14.669867  0.007502  4921     34  o    0    9.65  185.46033  4.48168   2379.08   1683.51  1.99  1.85  61.0 -0.458    18.74  19.06  02a58978o0034o 0x081030  144.735294   -29.48         8.31     37.53          9.38       2.99          8        0   -13.65         9.52     31.62          8.45       1.55         7         1         0        0
 58978.450717  14.616694  0.007563  5168     36  o    0    6.51  185.46033  4.48168   2359.58   1643.72  2.01  1.85  52.8 -0.481    18.72  19.03  02a58978o0042o 0x000000  143.555556   -26.93         9.30     31.59          7.90       1.48          8        0   -26.93         9.30     31.59          7.90       1.48         8         0         0        0
 58978.456691  14.597329  0.007842  5261     38  o    0    6.80  185.46033  4.48168   2416.85   1722.43  2.17  1.90  55.7 -0.478    18.66  18.98  02a58978o0055o 0x000000  138.447368   -11.26         8.88     33.24          8.31       1.38          8        0   -11.26         8.88     33.24          8.31       1.38         8         0         0        0
 58978.466919  14.640482  0.006657  5056     31  o    0   18.87  185.46033  4.48168   2438.19   1603.58  2.04  1.91  66.4 -0.465    18.61  18.90  02a58978o0077o 0x100001  163.096774   -27.58         9.50     26.91          6.73       0.84          8        0   -27.58         9.50     26.91          6.73       0.84         8         0         0        0
 58980.345694  14.533804  0.016740  5578     86  o    0    3.02  185.46033  4.48168   8089.49   6909.44  2.14  1.93  21.0 -0.410    17.44  18.76  01a58980o0255o 0x900002   64.860465   -37.07        21.03     47.45         11.86       0.61          8        0   -60.00        58.00       NaN           NaN        NaN         1         0         7        0
 58980.354915  14.530112  0.005820  5597     30  o    0   21.08  185.46033  4.48168   8052.19   6871.41  1.87  1.78  34.3 -0.414    19.56  20.76  01a58980o0275o 0xd00221  186.566667   -15.52         4.42     17.15          4.29       1.98          8        0   -15.52         4.42     17.15          4.29       1.98         8         0         0        0
 58980.367393  14.477480  0.016263  5875     88  o    0    1.89  185.46033  4.48168   8034.96   6987.57  1.91  1.87  70.0 -0.415    17.67  18.58  01a58980o0302o 0x900002   66.761364   -52.05        19.71     83.77         20.94       2.32          8        0   -57.87        26.73    109.14         38.59       4.13         4         0         4        0
 58984.391279  14.584813  0.005304  5322     26  o    0   25.23  185.46033  4.48168   5856.25  10430.59  1.99  1.91 -84.4 -0.378    19.56  20.78  01a58984o0248o 0x900001  204.692308    -5.39         4.73     17.22          4.30       1.61          8        0    -5.39         4.73     17.22          4.30       1.61         8         0         0        0
 58984.394122  14.633632  0.005762  5088     27  o    0   19.36  185.46033  4.48168   5877.17  10471.00  2.02  1.90 -83.2 -0.387    19.56  20.76  01a58984o0254o 0x900001  188.444444    -5.93         5.22     15.77          3.94       1.06          8        0    -5.93         5.22     15.77          3.94       1.06         8         0         0        0
 58984.394582  14.560005  0.005783  5445     29  o    0   30.39  185.46033  4.48168    863.28    240.41  2.06  1.99  64.6 -0.478    19.56  20.76  01a58984o0255o 0x980011  187.758621   -13.21         5.12     25.53          6.38       3.28          8        0     1.24         6.07     12.60          3.64       0.66         6         2         0        0
 58984.398748  14.561402  0.005790  5438     29  o    0   40.28  185.46033  4.48168    884.04    278.16  1.90  1.84  59.6 -0.484    19.57  20.72  01a58984o0264o 0x900001  187.517241   -12.17         5.08     21.90          5.47       2.23          8        0   -12.17         5.08     21.90          5.47       2.23         8         0         0        0
 58984.404272  14.575266  0.005258  5369     26  o    0   19.03  185.46033  4.48168   5815.45  10391.68  1.85  1.79 -77.3 -0.397    19.60  20.69  01a58984o0276o 0x900001  206.500000   -11.64         4.19     17.03          4.26       2.03          8        0   -11.64         4.19     17.03          4.26       2.03         8         0         0        0
 58984.405197  14.561202  0.005589  5439     28  o    0   54.91  185.46033  4.48168    822.79    198.99  1.91  1.83  51.5 -0.486    19.63  20.69  01a58984o0278o 0x900001  194.250000    -4.50         4.82     13.36          3.34       1.10          8        0    -4.50         4.82     13.36          3.34       1.10         8         0         0        0
 58984.409800  14.673181  0.006861  4906     31  o    0   33.93  185.46033  4.48168   5795.75  10510.22  1.95  1.81 -80.8 -0.395    19.52  20.65  01a58984o0288o 0x980011  158.258065   -10.34         6.94     34.01          8.50       2.80          8        0    -0.23         7.70     30.25          8.08       1.74         7         1         0        0
 58984.415330  14.578913  0.005681  5351     28  o    0   48.26  185.46033  4.48168    803.51    316.11  2.06  1.94  43.6 -0.472    19.51  20.59  01a58984o0300o 0x900001  191.107143    -9.71         5.05     19.19          4.80       1.73          8        0    -9.71         5.05     19.19          4.80       1.73         8         0         0        0
 58988.347609  14.583182  0.005296  5330     26  o    0   49.02  185.46033  4.48168   5848.57  10428.07  1.72  1.65  22.7 -0.382    19.72  20.83  01a58988o0205o 0x900001  205.000000    -1.40         4.31     11.08          2.77       0.81          8        0    -1.40         4.31     11.08          2.77       0.81         8         0         0        0
 58988.350836  14.618376  0.005681  5160     27  o    0   20.11  185.46033  4.48168   5869.41  10466.66  1.68  1.63  33.4 -0.387    19.77  20.84  01a58988o0212o 0x900001  191.111111    -4.92         4.68     14.39          3.60       1.29          8        0    -4.92         4.68     14.39          3.60       1.29         8         0         0        0
 58988.355941  14.617114  0.005254  5166     25  o    0   70.35  185.46033  4.48168   5809.88  10388.61  1.80  1.69  14.8 -0.374    19.71  20.84  01a58988o0223o 0x980011  206.640000    -4.48         3.29     17.66          4.42       3.40          8        0    -8.16         3.48     13.88          3.71       2.23         7         1         0        0
 58988.356401  14.574256  0.005859  5374     29  o    0   97.38  185.46033  4.48168    852.70    237.57  1.81  1.66  -6.8 -0.497    19.71  20.82  01a58988o0224o 0x900001  185.310345     2.40         4.38      7.14          1.79       0.30          8        0     2.40         4.38      7.14          1.79       0.30         8         0         0        0
 58988.359627  14.595886  0.005977  5268     29  o    0  151.97  185.46033  4.48168    873.69    276.30  1.86  1.66 -10.6 -0.492    19.72  20.80  01a58988o0231o 0x900001  181.655172     0.41         4.75     12.92          3.23       1.02          8        0     0.41         4.75     12.92          3.23       1.02         8         0         0        0
 58988.366075  14.565402  0.005811  5418     29  o    0   86.86  185.46033  4.48168    812.45    196.33  1.87  1.73   0.9 -0.486    19.69  20.78  01a58988o0245o 0x980021  186.827586   -14.43         4.35     17.80          4.45       2.39          8        0    -8.47         4.83     13.87          3.71       1.44         7         1         0        0
 58988.367456  14.645433  0.006040  5033     28  o    0   75.58  185.46033  4.48168   5790.99  10506.48  1.73  1.70  38.1 -0.388    19.69  20.80  01a58988o0248o 0x900001  179.750000     0.24         5.68     14.87          3.72       0.96          8        0     0.24         5.68     14.87          3.72       0.96         8         0         0        0
 58988.377134  14.561402  0.005590  5438     28  o    0   65.02  185.46033  4.48168    797.08    314.79  1.82  1.68  -7.8 -0.478    19.69  20.78  01a58988o0269o 0x900001  194.214286    -2.83         4.43      8.72          2.18       0.40          8        0    -2.83         4.43      8.72          2.18       0.40         8         0         0        0
 58992.337158  14.572843  0.005246  5381     26  o    0   35.87  185.46033  4.48168   5736.07   8476.54  1.98  1.83   9.3 -0.396    19.64  20.87  01a58992o0231o 0x900001  206.961538    -8.48         3.89     16.03          4.01       2.41          8        0    -8.48         3.89     16.03          4.01       2.41         8         0         0        0
 58992.340876  14.582978  0.005295  5331     26  o    0   53.78  185.46033  4.48168   5755.67   8515.46  1.95  1.79   5.7 -0.397    19.68  20.85  01a58992o0239o 0x900001  205.038462    -8.18         3.73      9.60          2.40       0.74          8        0    -8.18         3.73      9.60          2.40       0.74         8         0         0        0
 58992.347351  14.578101  0.005272  5355     26  o    0   34.79  185.46033  4.48168   5696.47   8437.84  2.00  1.84   4.8 -0.390    19.64  20.78  01a58992o0253o 0xd00221  205.961538   -13.65         4.16     16.40          4.10       1.97          8        0   -13.65         4.16     16.40          4.10       1.97         8         0         0        0
 58992.357491  14.577493  0.005269  5358     26  o    0   22.35  185.46033  4.48168   5678.52   8554.27  1.96  1.84   6.0 -0.403    19.64  20.86  01a58992o0275o 0xd00111  206.076923    -0.53         3.82     18.11          4.53       2.92          8        0    -0.53         3.82     18.11          4.53       2.92         8         0         0        0
 58996.315493  14.475080  0.053291  5888    289  o    0    1.19  185.46033  4.48168   5737.03   8475.68  2.04  1.82  14.0 -0.402    16.10  16.98  01a58996o0116o 0x100002   20.373702    57.71        91.31    321.60         80.40       1.65          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58996.336411  14.595886  0.007832  5268     38  o    0    3.83  185.46033  4.48168   5679.14   8555.07  2.44  2.33   1.9 -0.400    18.62  19.95  01a58996o0122o 0x400330  138.631579   -50.21         8.25     58.91         14.73       6.26          8        0   -36.31         8.78     45.62         12.19       3.77         7         1         0        0
 58996.344306  14.643493  0.010121  5042     47  o    0    5.31  185.46033  4.48168   5700.44   8439.56  2.39  2.23   4.0 -0.381    18.42  19.64  01a58996o0138o 0x002020  107.276596   -43.20        10.75     45.59         11.40       2.42          8        0   -34.19        12.73     44.17         12.75       2.08         6         0         2        0
 58996.369155  14.607697  0.006459  5211     31  o    0    9.09  185.46033  4.48168   5678.30   8558.19  2.06  1.98  -1.9 -0.395    19.19  20.40  01a58996o0191o 0x002000  168.096774    -6.48         5.27     24.53          6.13       2.44          8        0    -6.48         5.27     24.53          6.13       2.44         8         0         0        0
 58998.303588  14.596092  0.005978  5267     29  o    0   21.50  185.46033  4.48168   6879.41   3921.16  2.15  1.88  45.1 -0.439    19.42  20.31  02a58998o0143o 0xd00221  181.620690   -14.60         4.83     20.70          5.18       2.02          8        0   -14.60         4.83     20.70          5.18       2.02         8         0         0        0
 58998.306363  14.584609  0.005711  5323     28  o    0   20.61  185.46033  4.48168   6860.74   3883.44  2.23  1.90  47.4 -0.439    19.40  20.30  02a58998o0149o 0xd00221  190.107143   -16.58         4.98     17.59          4.40       1.50          8        0   -16.58         4.98     17.59          4.40       1.50         8         0         0        0
 58998.313286  14.598981  0.006201  5253     30  o    0   13.61  185.46033  4.48168   6920.45   3960.22  2.60  2.33  50.4 -0.412    19.26  20.31  02a58998o0164o 0xd00231  175.100000   -47.09         6.16     46.77         11.69       8.13          8        0   -29.39         6.67     22.40          5.99       1.54         7         0         1        0
 58998.329083  14.588287  0.005526  5305     27  o    0   29.67  185.46033  4.48168   6941.90   3844.48  2.29  1.99  46.7 -0.436    19.36  20.30  02a58998o0198o 0xd00111  196.481481    -6.37         5.35     22.58          5.65       2.59          8        0    -6.37         5.35     22.58          5.65       2.59         8         0         0        0
 59004.323606  14.671854  0.006631  4912     30  o    0    9.32  185.46033  4.48168    981.55   2197.02  2.21  1.81 -11.3 -0.366    18.91  19.20  01a59004o0166o 0x800000  163.733333   -11.47         7.16     25.57          6.39       1.52          8        0   -11.47         7.16     25.57          6.39       1.52         8         0         0        0
 59004.327754  14.643493  0.006891  5042     32  o    0    5.24  185.46033  4.48168   1001.63   2237.34  2.20  1.86 -13.0 -0.361    18.89  19.18  01a59004o0175o 0x800000  157.562500    -5.22         7.36     24.94          6.24       1.47          8        0    -5.22         7.36     24.94          6.24       1.47         8         0         0        0
 59004.333277  14.662610  0.006794  4954     31  o    0    4.46  185.46033  4.48168    942.51   2158.26  2.23  1.87 -14.1 -0.362    18.87  19.16  01a59004o0187o 0x800000  159.806452   -10.61         6.97     12.53          3.13       0.37          8        0   -10.61         6.97     12.53          3.13       0.37         8         0         0        0
 59004.343487  14.655619  0.006750  4986     31  o    0    7.85  185.46033  4.48168    925.28   2274.40  2.25  1.88 -12.3 -0.365    18.81  19.13  01a59004o0209o 0xc00220  160.838710   -22.83         7.39     30.61          7.65       1.99          8        0   -22.83         7.39     30.61          7.65       1.99         8         0         0        0
 59005.341121  14.627886  0.007854  5115     37  o    0    3.30  185.46033  4.48168   8820.15   3830.46  2.08  2.04  51.2 -0.413    18.74  18.96  02a59005o0221o 0x000000  138.243243   -23.17         8.10     30.36          7.59       2.00          8        0   -11.82         8.78     16.06          4.29       0.47         7         1         0        0
 59005.346306  14.620271  0.008010  5151     38  o    0    3.43  185.46033  4.48168   8802.36   3792.40  2.33  2.08  34.1 -0.426    18.68  18.95  02a59005o0232o 0x080030  135.552632   -39.15         8.79     50.10         12.52       4.00          8        0   -23.24         9.39     24.11          6.44       0.79         7         1         0        0
 59005.349966  14.636196  0.008342  5076     39  o    0    6.97  185.46033  4.48168   8858.99   3869.93  2.31  2.06  34.6 -0.401    18.68  18.93  02a59005o0240o 0x000000  130.153846   -13.56         9.27     30.20          7.55       1.29          8        0   -13.56         9.27     30.20          7.55       1.29         8         0         0        0
 59005.365723  14.640482  0.008375  5056     39  o    0    3.56  185.46033  4.48168   8879.86   3754.87  2.23  2.08  28.2 -0.403    18.60  18.78  02a59005o0274o 0x000000  129.641026    -4.99         9.81     25.27          6.32       0.80          8        0    -4.99         9.81     25.27          6.32       0.80         8         0         0        0
 59006.293859  14.630011  0.006380  5105     30  o    0    9.26  185.46033  4.48168   8828.69   3828.95  2.11  2.01 -79.3 -0.435    19.00  19.41  02a59006o0116o 0x000000  170.166667    -6.38         6.98     10.66          2.67       0.30          8        0    -6.38         6.98     10.66          2.67       0.30         8         0         0        0
 59006.297075  14.637266  0.006851  5071     32  o    0    4.42  185.46033  4.48168   8809.31   3788.95  2.17  2.04 -69.7 -0.423    19.01  19.40  02a59006o0123o 0x000000  158.468750   -15.89         7.32     26.16          6.54       1.42          8        0   -15.89         7.32     26.16          6.54       1.42         8         0         0        0
 59006.302577  14.653444  0.006085  4996     28  o    0    6.67  185.46033  4.48168   8867.75   3869.15  2.13  2.02 -73.1 -0.425    18.96  19.39  02a59006o0135o 0x000000  178.428571    -4.65         6.70     25.99          6.50       2.06          8        0     3.14         7.22     19.04          5.09       1.01         7         1         0        0
 59006.314487  14.654096  0.006958  4993     32  o    0    4.11  185.46033  4.48168   8887.85   3754.02  2.28  2.17 -72.7 -0.409    18.89  19.35  02a59006o0161o 0x400430  156.031250   -56.18         7.42     62.09         15.52       7.89          8        0   -21.92         8.95     19.49          6.16       0.95         5         3         0        0
 59008.334055  14.666782  0.058742  4935    267  o    0    1.09  185.46033  4.48168   5629.95   6537.16  2.28  1.97   1.5 -0.381    16.15  16.60  01a59008o0210o 0x100002   18.483146   -31.06        80.06    263.39         65.85       1.26          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 59008.337315  14.657799  0.030984  4976    142  o    0    0.98  185.46033  4.48168   5649.97   6576.07  2.37  2.06  -8.6 -0.357    16.87  17.52  01a59008o0217o 0x100002   35.042254   -95.18        45.05    119.56         29.89       0.82          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 59008.343780  14.656491  0.006974  4982     32  o    0    5.95  185.46033  4.48168   5592.13   6501.33  2.29  1.99  -2.5 -0.362    18.94  19.70  01a59008o0231o 0x002000  155.687500   -13.55         6.86     28.78          7.20       2.11          8        0    -4.69         7.30     11.56          3.09       0.38         7         1         0        0
 59008.361880  14.945126  0.154374  3819    543  o    0    0.89  185.46033  4.48168   5569.52   6617.51  2.12  1.86  -1.8 -0.378    15.54  15.33  01a59008o0270o 0x100002    7.033149  -120.86       172.41    437.09        109.27       0.81          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 59010.315192  14.640697  0.005799  5055     27  o    0   21.44  185.46033  4.48168    426.09   1771.47  2.16  2.04  53.8 -0.451    19.51  20.94  02a59010o0160o 0x980031  187.222222   -14.28         4.35     24.22          6.06       4.22          8        0    -6.73         4.74     18.61          4.97       2.22         7         1         0        0
 59010.318502  14.651273  0.005856  5006     27  o    0   24.60  185.46033  4.48168    406.95   1732.73  2.25  2.11 -59.4 -0.442    19.53  20.96  02a59010o0167o 0x900001  185.407407   -11.95         4.71     11.44          2.86       0.68          8        0   -11.18         5.00     12.14          3.24       0.76         7         0         1        0
 59010.324944  14.637908  0.005784  5068     27  o    0   13.94  185.46033  4.48168    467.12   1810.89  2.36  2.28  89.7 -0.439    19.46  20.94  02a59010o0181o 0xd00231  187.703704   -35.95         4.63     29.54          7.38       5.93          8        0   -36.19         5.64     18.88          5.45       1.77         6         2         0        0
 59010.336081  14.644786  0.005605  5036     26  o    0   25.16  185.46033  4.48168    486.00   1693.00  2.18  2.07 -67.8 -0.457    19.55  20.91  02a59010o0205o 0x900001  193.692308    -1.74         4.75     13.83          3.46       1.08          8        0    -1.74         4.75     13.83          3.46       1.08         8         0         0        0
 59016.294281  14.708037  0.005942  4751     26  o    0   89.59  185.46033  4.48168   5169.69    526.60  2.18  1.84 -11.8 -0.423    19.59  20.76  01a59016o0125o 0x900001  182.730769    -6.68         4.60     19.30          4.82       2.09          8        0    -6.68         4.60     19.30          4.82       2.09         8         0         0        0
 59016.297503  14.705527  0.006384  4762     28  o    0   63.48  185.46033  4.48168   5189.46    565.46  2.14  1.83 -13.5 -0.429    19.47  20.58  01a59016o0132o 0x900001  170.071429    -3.82         5.32     12.26          3.06       0.60          8        0    -3.82         5.32     12.26          3.06       0.60         8         0         0        0
 59016.303045  14.694637  0.006546  4810     29  o    0   27.98  185.46033  4.48168   5131.30    486.90  2.29  1.94 -17.3 -0.424    19.42  20.58  01a59016o0144o 0x900001  165.862069    -9.21         5.19     15.99          4.00       1.04          8        0    -9.21         5.19     15.99          4.00       1.04         8         0         0        0
 59016.317333  14.694637  0.007900  4810     35  o    0   21.90  185.46033  4.48168   5111.67    604.35  2.11  1.85 -14.0 -0.426    19.10  20.16  01a59016o0175o 0xd00221  137.428571   -17.32         5.74     13.66          3.41       0.60          8        0   -17.32         5.74     13.66          3.41       0.60         8         0         0        0
 59020.279704  14.743341  0.005902  4599     25  o    0   69.14  185.46033  4.48168   5167.95    523.98  2.29  1.89  -6.8 -0.415    19.64  20.81  01a59020o0087o 0x900001  183.960000    -8.96         4.49      8.37          2.09       0.48          8        0   -10.26         4.84      8.40          2.25       0.47         7         0         1        0
 59020.282938  14.755926  0.007165  4546     30  o    0   38.49  185.46033  4.48168   5187.90    563.13  2.41  2.00  -9.7 -0.408    19.29  20.52  01a59020o0094o 0xd00221  151.533333   -17.64         5.74     12.26          3.06       0.59          8        0   -17.64         5.74     12.26          3.06       0.59         8         0         0        0
 59020.288487  14.739806  0.006353  4614     27  o    0   31.73  185.46033  4.48168   5128.56    485.40  2.36  1.98 -10.9 -0.416    19.45  20.68  01a59020o0106o 0x900001  170.888889    -1.46         5.10     12.71          3.18       0.82          8        0    -1.46         5.10     12.71          3.18       0.82         8         0         0        0
 59020.301428  14.749734  0.010686  4572     45  o    0   11.13  185.46033  4.48168   5110.00    602.29  2.32  1.91 -15.7 -0.418    18.75  19.95  01a59020o0134o 0x900001  101.600000   -13.59         9.48     23.58          5.89       0.74          8        0   -13.59         9.48     23.58          5.89       0.74         8         0         0        0
 59024.256628  14.800786  0.006223  4362     25  o    0   41.00  185.46033  4.48168  10045.74   6789.59  2.43  1.87  13.5 -0.411    19.38  20.40  01a59024o0038o 0x900001  174.480000    -4.86         4.80     13.71          3.43       0.87          8        0    -4.86         4.80     13.71          3.43       0.87         8         0         0        0
 59024.261784  14.816834  0.006568  4298     26  o    0   51.16  185.46033  4.48168  10066.90   6828.05  2.38  1.96  16.3 -0.411    19.47  20.63  01a59024o0049o 0x900001  165.307692    -2.82         4.68     14.10          3.52       1.11          8        0     0.08         5.08     13.48          3.60       0.94         7         0         1        0
 59024.265025  14.806026  0.006503  4341     26  o    0   37.12  185.46033  4.48168  10007.18   6750.92  2.33  1.90  19.2 -0.419    19.51  20.68  01a59024o0056o 0x900001  166.961538   -10.22         4.96      9.83          2.46       0.48          8        0    -9.00         5.56     10.34          2.76       0.52         7         0         1        0
 59024.279330  14.803777  0.006240  4350     25  o    0   57.11  185.46033  4.48168   9987.89   6869.08  2.19  1.90  25.8 -0.413    19.63  20.77  01a59024o0087o 0x900001  174.000000    -4.49         4.61     10.20          2.55       0.66          8        0    -4.49         4.61     10.20          2.55       0.66         8         0         0        0
 59026.259864  14.791122  0.007648  4401     31  o    0   11.66  185.46033  4.48168   3412.40  10127.66  2.28  1.91 -56.0 -0.437    19.24  19.94  02a59026o0037o 0x100001  141.967742   -15.69         7.24     22.66          5.66       1.22          8        0   -15.69         7.24     22.66          5.66       1.22         8         0         0        0
 59026.263532  14.828772  0.007151  4251     28  o    0   15.68  185.46033  4.48168   3392.65  10089.11  2.24  1.88 -57.1 -0.439    19.37  20.16  02a59026o0045o 0x100001  151.821429    -6.23         6.68     25.64          6.41       1.76          8        0    -6.23         6.68     25.64          6.41       1.76         8         0         0        0
